X;Y;Name;link_4;species_5;DBH;Приріст фітомаси (кг/рік);Депонування вуглецю (кг С/рік);Акумулювання енергії (МДж/рік);Продукування кисню (кг/рік);Вартість вуглецю (грн/рік);Вартість енергії (грн/рік);des_3;id;Приріст фітомаси;species;Rare;Type;Diameter;Y_new
30,501941;50,383085;1993;https://lh3.googleusercontent.com/aupWBJJmCGYxxdELS17ZTpopwczix7KsWo5BNV6L33gvY0xfnf7NzOSb-CSX3Jh_RYgBAPdnOEdOG6kfZAM4ewZmHSeh-QmFaKiZdQXz_jFhm0loIn0GuoE3K237YRNnJSO6   ;   Тис ягідний   ;19;;;;;;;"Опис: Вічнозелене дерево другої величини або кущ. На Кавказі найстаріші екземпляри досягають 20–25 м при діаметрі стовбура до 1,5 м. Відомі випадки, коли ці рослини доживали до 4000 років. Крона дуже густа, яйцеподібної форми, у старих дерев розлога широкопірамідальна, нерідко багатовершинна. Кора стовбура у дорослих екземплярів червонувато-сіра, товста, з численними тріщинами, відшаровується пластинками; у молодих дерев – гладка. Видз занесений до Червоної книги України.Деревина, кора і листя тиса містять алкалоїд (токсин) і тому отруйний для людини і багатьох тварин, хоча, наприклад, зайці і олені охоче їдять тис без шкоди для себе. Існувало повір'я, що людину можна отруїти, подавши їй вино в кубку з тиса, що насправді не є ймовірним. Чим старша хвоя тиса, тим вона отрутніша.Тис ягідний у давнину був поширений на дуже великій території, та майже повністю винищений людиною через свою міцну деревину, яка має сильні бактерицидні властивості – вона вбиває навіть мікроорганізми, які є в повітрі. Побутувала думка, що хата, у якій хоча б стельові балки зроблені з тиса, надійно захищена від хвороботворних інфекцій, що надзвичайно цінувалося з огляду на масові епідемії. Природно зростає на Кавказі, в Криму та на півдні Єврпи.   ";2620;;Тис ягідний;екзот;хвойне;середнє;50,383015
30,501961;50,383079;1994;https://lh4.googleusercontent.com/4w4KL_-WU_n2o0kkmGO5xVlOtcpPlOwvf_6AO1aDUrnxfv7VLHswd3FxVCXwVDEGvQdnkpxCk4ifkOH2neekpGDhMLHQ-lwyFBX7d5mRSU1w5DbtK4HbZxhjp79Jd84CUwF7   ;   Тис ягідний   ;8;;;;;;;"Опис: Вічнозелене дерево другої величини або кущ. На Кавказі найстаріші екземпляри досягають 20–25 м при діаметрі стовбура до 1,5 м. Відомі випадки, коли ці рослини доживали до 4000 років. Крона дуже густа, яйцеподібної форми, у старих дерев розлога широкопірамідальна, нерідко багатовершинна. Кора стовбура у дорослих екземплярів червонувато-сіра, товста, з численними тріщинами, відшаровується пластинками; у молодих дерев – гладка. Видз занесений до Червоної книги України.Деревина, кора і листя тиса містять алкалоїд (токсин) і тому отруйний для людини і багатьох тварин, хоча, наприклад, зайці і олені охоче їдять тис без шкоди для себе. Існувало повір'я, що людину можна отруїти, подавши їй вино в кубку з тиса, що насправді не є ймовірним. Чим старша хвоя тиса, тим вона отрутніша.Тис ягідний у давнину був поширений на дуже великій території, та майже повністю винищений людиною через свою міцну деревину, яка має сильні бактерицидні властивості – вона вбиває навіть мікроорганізми, які є в повітрі. Побутувала думка, що хата, у якій хоча б стельові балки зроблені з тиса, надійно захищена від хвороботворних інфекцій, що надзвичайно цінувалося з огляду на масові епідемії. Природно зростає на Кавказі, в Криму та на півдні Єврпи.   ";2621;;Тис ягідний;екзот;хвойне;тонке;50,383009
30,501869;50,383126;1995;https://lh5.googleusercontent.com/hZR_Hd30gb_ivPxisLPeWh8eMZqqHqV_tXdQbwv1Dn0NXL-55ew4oeDKh-iRcdxPBg_SYMGx9aG2i-TQOst7BR7KdND_0MTqxnEneDZG5YIJk65LgQldWrWQ11_Pt5bnuk_L   ;   Липа серцелиста   ;10;2,96;1,48;53,07;2,27;;;Опис: Дерево до 30 м заввишки з шатроподібною кроною, стовбур до 0,8 м діаметром (у старих дерев). Кора на старих деревах тріщинувата, на молодих гладенька, темно-сіра, а на гілках жовтувато-зелена. Бруньки косояйцеподібної форми, до 8 мм довжиною і 2,5 мм довжиною, голі, жовто-бурі. Природний ареал - Крим, Кавказ, Європа, Західний Сибір.  ;2622;2,96;Липа серцелиста;місцевий;листяне;середнє;50,383056
30,501874;50,383116;1996;https://lh6.googleusercontent.com/uiiqRjkBYGvIhu2jvspj1yuEjZUkm1ZRnuq67vQGQZgksKCVGUer5xUjytVFlH3gj3k4MRvgleglvMToYAm_wmDzlZdS4Fo40ObNiFsx_iTdMhQSubrrY8ak1mL0oDgZgqJU   ;   Дуб звичайний   ;42;7,48;8,74;312,55;3,39;7,34;23,75;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2623;7,48;Дуб звичайний;місцевий;листяне;велике;50,383046
30,501847;50,383092;1997;https://lh3.googleusercontent.com/6jKjNPeyFlT6LeFq6AWbybWnjagb0GgHGA7MUPvhfnwiCUpvzezxY82BnmwDG2XUTj0BSrCl68sofub9N1CvaaDB02PnvNmKQFHnfEvDuNpTaOnCAKRLDwYC211bt0ZOp0t12bI   ;   Липа серцелиста   ;5;1,59;0,79;28,52;1,72;;;Опис: Дерево до 30 м заввишки з шатроподібною кроною, стовбур до 0,8 м діаметром (у старих дерев). Кора на старих деревах тріщинувата, на молодих гладенька, темно-сіра, а на гілках жовтувато-зелена. Бруньки косояйцеподібної форми, до 8 мм довжиною і 2,5 мм довжиною, голі, жовто-бурі. Природний ареал - Крим, Кавказ, Європа, Західний Сибір.  ;2624;1,59;Липа серцелиста;місцевий;листяне;тонке;50,383022
30,501845;50,383093;1998;https://lh5.googleusercontent.com/zADX0_zzThVFzE1zh_B4w1LIgfPbLNMiQwNZRSvxiHABUjbhq2YrTw_BxM1iOIDJzV1DAfBZovWOdD--2ldl8vI8K5OFzRpbTMw6p7SQ2_hcAsQlh-Jx2YeZ0k1FBAOev8QEVQ   ;   Каштан посівний   ;27;7,96;3,98;142,49;1,91;3,34;10,82;"Опис: ""Дерево заввишки до 35 (40) м з прямим стовбуром та овальною кроною. Кора до 25 років гладенька, пізніше тріщи-нувата, темно-коричнева. Листя велике, 8-25 см завдовжки, видовжено-яйцеподібно-ланцетне, зверху шилоподібне, загострене. Молоде листя чер-вонувате, знизу опушене, пізніше жовтувато-темно-зелене, восени перед лис-топадом яскраво-жовте. Чоловічі квітки, зібрані в прямостоячя густі колоски завдовжки 10-35 см, жовтуваті, жіночі – мало квіткові колосоподібні суцвіт-тя, зеленуваті, малопомітні. Цвіте в червні-липні. Плоди – великі горіхи в шкірястих, колючих обгортках, дозрівають у жовтні-листопаді, деякий час можуть залишатися на дереві після листопада. Краще росте на кислих бурих лісових суглинках. Теплолюбний. Добре розвивається на глибоких, родючих, вологих ґрунтах, засухи не витримує. Може рости на кам’янистих неродючих ґрунтах, однак не росте на важких і мокрих ґрунтах. Погано витримує вели-кий вміст у ґрунті вапна. Добре витримує пересаджування та обрізування. Доживає до 200 – 300 (500) років. Часто уражується гниллю.  Зрідка культи-вується в південно-західній частині України. Рекомендований для створення поодиноких посадок, груп та гаїв. Природно поширений на Кавказі, в Середземномор’ї, причорноморській частині Малої Азії.  ""   ";2625;7,96;Каштан посівний;місцевий;листяне;велике;50,383023
30,501848;50,38311;1999;https://lh4.googleusercontent.com/aBCLOmXRHjeM2AWrCtJ2J7pT29pm1lHQ6iqCHqEjq4wKBZl-5nVzaEl8lFCepZ47D7uf3Qi2GBjpkBxQJ87h1XgNsG5pTNluzCI5CAw5dRBXl1D_MEN23mFyyCQUCv56Sw8k3Q   ;   Дуб звичайний   ;34;0,39;10,19;364,52;3,37;8,56;27,7;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2626;0,39;Дуб звичайний;місцевий;листяне;велике;50,38304
30,501831;50,383123;2000;https://lh3.googleusercontent.com/BkMUfwk83mXoe7mjggWFvtFNZ5LO9nh68eJsHWJzGSKTok48_Vhfmqn2shsQ-jCI2IO1cVIpEo-reost6VN2yLxSNMoOL8VkScvVXWSK3x2AujYQGQyG1nklJKZTBwm6jW6TOXA   ;   Дуб звичайний   ;32;9,83;9,92;354,6;2,66;8,33;26,95;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2627;9,83;Дуб звичайний;місцевий;листяне;велике;50,383053
30,501808;50,383143;2001;https://lh3.googleusercontent.com/Fk2k2mqf3QAC69m1EBwcu9X9ZGDqZgZFkLa_wyw1JcBCRv4B8WlJoUgHZfH0b9BmP4If2M2HMcw42ZAaXinFNaKqK5dpT9O0EY9crvNaSl0X83R11XkkrP3qE5z7VacRLq17jQ   ;   Дуб звичайний   ;33;7,58;8,79;314,28;3,26;7,38;23,89;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2628;7,58;Дуб звичайний;місцевий;листяне;велике;50,383073
30,501744;50,383165;2002;https://lh5.googleusercontent.com/v3VHJD_CRKjGikR7_aeNddudYJ0IZpTAll2-fEZef99Fggove_4qDAvUUgRxZVbSsL6C1RpoXXCEQBK9jL-3ICMnBJ9E3WtP6Omy-fuh7tgxzLxD6u7WzdHeUyGkMayFJPgs_A   ;   Дуб звичайний   ;65;5,44;22,72;812,48;3,36;19,09;61,75;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2629;5,44;Дуб звичайний;місцевий;листяне;велике;50,383095
30,501667;50,383208;2003;https://lh5.googleusercontent.com/iimfZ0f_LYxNuG_A9MybpjLADSqkPj1UDVoOTrV4USRxw67Uelu6zCk6SKDKB3l3z9tudNGUWJcikagkAnZekq7DJTNMir4Lmo_2amRgcB6N9XDB3T71pRXaN9h9xDjfssG4OQ   ;   Гірко каштан звичайний   ;22;7,69;3,85;137,56;1,71;3,23;10,45;Опис: Монументальне, красиве дерево до 30 м заввишки і 2 м в діаметрі стовбура, з низькоопущенною яйцевидною кроною. Листки на довгому міцному черешку, складаються з 5-7 темно-зелених листочків, довжиною до 20 см та шириною 10 см. Квітки до 2 см в діаметрі, білі, з рожевою плямою, в пірамідальних китицях довжиною 20-30 см. Квітує після облиствіння в кінці весни – на початку літа. Плоди – м’ясисті кульовидні коробочки, діаметром до 6 см, з 1-2 овальними насінинами. Дозрівають і опадають на початку осені. Зимостійкий. Природний ареал – гірські ліси Балканського півострова. Останніми роками гіркокаштан звичайний масово уражується шкідником – мінуючою міллю, що призводить до передчасного побуріння і опадання листя. Це надає насадженням гіркокаштана непривабливого вигляду і змушує в деяких випадках взагалі відмовлятися від використання цього виду в декоративних насадженнях або заміняти його на більш стійкі до шкідників сорти, щоправда, не завжди успішно   ;2630;7,69;Гірко каштан звичайний;місцевий;листяне;велике;50,383138
30,501659;50,383202;2004;https://lh5.googleusercontent.com/SDTiMx-0nb0gPkEfsQXC1DLhVZK76rOUGCR3VEwwUuLmrzSxe3MMsDZsmmPXmbmJiPWjY5H_krVrkFmWsAVtd9g3kNSugNN_e-aRvjKF8YjYgFNp05KkDHRVdC3QMDfxSF9C   ;   Гірко каштан звичайний   ;22;7,65;3,82;136,78;1,89;3,21;10,4;Опис: Монументальне, красиве дерево до 30 м заввишки і 2 м в діаметрі стовбура, з низькоопущенною яйцевидною кроною. Листки на довгому міцному черешку, складаються з 5-7 темно-зелених листочків, довжиною до 20 см та шириною 10 см. Квітки до 2 см в діаметрі, білі, з рожевою плямою, в пірамідальних китицях довжиною 20-30 см. Квітує після облиствіння в кінці весни – на початку літа. Плоди – м’ясисті кульовидні коробочки, діаметром до 6 см, з 1-2 овальними насінинами. Дозрівають і опадають на початку осені. Зимостійкий. Природний ареал – гірські ліси Балканського півострова. Останніми роками гіркокаштан звичайний масово уражується шкідником – мінуючою міллю, що призводить до передчасного побуріння і опадання листя. Це надає насадженням гіркокаштана непривабливого вигляду і змушує в деяких випадках взагалі відмовлятися від використання цього виду в декоративних насадженнях або заміняти його на більш стійкі до шкідників сорти, щоправда, не завжди успішно   ;2631;7,65;Гірко каштан звичайний;місцевий;листяне;велике;50,383132
30,501616;50,38317;2005;https://lh5.googleusercontent.com/JY9tSSY0-IBdbbHlrg-fE4EK-Y6njOgZ2tNGFJoXrErm0Q2ntZ8MpH6e3QPuiY328ZOMog7jHYoJskfx5EhIx5eLiL3aoVfM806ryGPq9UxITSDl2kiMtImr_lajAQQor6qO5w   ;   Дуб звичайний   ;22;8,79;4,39;157,13;1,42;3,69;11,94;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2632;8,79;Дуб звичайний;місцевий;листяне;велике;50,3831
30,501605;50,38317;2006;https://lh5.googleusercontent.com/oAu2G5y70Cexl_5TjYyDDnEcf39_h40lIosKpCc_2U8olAQYmxxImCI8-cEoCKIqQ_95tUS3No401M2U7jJACpSp2jhYexh327rn5VEGWjgzL80Cz9SR6PhVaQH9c9d3jtoQBDo   ;   Гірко каштан звичайний   ;18;6,19;3,09;110,66;2,68;2,6;8,41;Опис: Монументальне, красиве дерево до 30 м заввишки і 2 м в діаметрі стовбура, з низькоопущенною яйцевидною кроною. Листки на довгому міцному черешку, складаються з 5-7 темно-зелених листочків, довжиною до 20 см та шириною 10 см. Квітки до 2 см в діаметрі, білі, з рожевою плямою, в пірамідальних китицях довжиною 20-30 см. Квітує після облиствіння в кінці весни – на початку літа. Плоди – м’ясисті кульовидні коробочки, діаметром до 6 см, з 1-2 овальними насінинами. Дозрівають і опадають на початку осені. Зимостійкий. Природний ареал – гірські ліси Балканського півострова. Останніми роками гіркокаштан звичайний масово уражується шкідником – мінуючою міллю, що призводить до передчасного побуріння і опадання листя. Це надає насадженням гіркокаштана непривабливого вигляду і змушує в деяких випадках взагалі відмовлятися від використання цього виду в декоративних насадженнях або заміняти його на більш стійкі до шкідників сорти, щоправда, не завжди успішно   ;2633;6,19;Гірко каштан звичайний;місцевий;листяне;середнє;50,3831
30,501567;50,383171;2007;https://lh3.googleusercontent.com/OEnjhYBFnJPBCtT5fqkcIbXXBsFFC3XeDzE9ZlTCWn21NElDLJvfSb4wrSUfvSp7aE9MUvEoAMyq7vqKVYELW1BUSeK2LK2KIFcFd29n1xyLPuweP-e4vcVelQTGZQXA9s2zVeo   ;   Дуб звичайний   ;38;5,88;7,94;284,01;3,36;6,67;21,58;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2634;5,88;Дуб звичайний;місцевий;листяне;велике;50,383101
30,501555;50,383159;2008;https://lh3.googleusercontent.com/5_sgYzEW_wTKQF1kriR5R5b78kbeZKA3jzDbWBBZK7C0IEzhPrnTXYx5depq1AZy811dtblEbR2NdbvmS7Gzph00u2iMnQ9R44EXEdQotSM6s72mbLf2GiIv9z53cAXeEdKZEGI   ;   Дуб звичайний   ;38;6,84;8,41;301,01;3,22;7,07;22,88;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2635;6,84;Дуб звичайний;місцевий;листяне;велике;50,383089
30,501564;50,383176;2009;https://lh3.googleusercontent.com/34YT8vCnrhuUkFZsNOi_uKFNlCOW7jqT_ayIuzIju14ByKO6web0yDFx7U06x3GCuwZYrREPiLX_7ym01gch53TcWMeTwVzDDuOMMt3PuCXRRVIvIjhgGCPLuuWpLF4pyRx8cg   ;   Дуб звичайний   ;32;9,53;9,76;349,16;2,84;8,2;26,54;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2636;9,53;Дуб звичайний;місцевий;листяне;велике;50,383106
30,501547;50,383195;2010;https://lh3.googleusercontent.com/S-FNj0hD19LSjrhcvtm4IIlrqnwzluFpT2ys8BJUvyOmQHUPQfUM80paQLXCrOKsaen3P2BWdhVfpoN7qMDGwVdEzRnmWogjBj-hlM6uYEHdAiDc-Y1enbOL93C9fsJ1IvrD-g   ;   Дуб звичайний   ;42;6,85;8,43;301,33;3,39;7,08;22,9;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2637;6,85;Дуб звичайний;місцевий;листяне;велике;50,383125
30,501527;50,383201;2011;https://lh4.googleusercontent.com/2qJKVmfRGYvMrSsehhha516Er9CkV7_DJvvxSk5ipsODLY2cgcZ3wH3HfconKcDeJhnfxWgc1lb2FzdJTnZx-J4Cn-WgWiwBKN9arLWO0JhtPVkf8m6HD3puUqH1GMp7n3bOZg   ;   Гірко каштан звичайний   ;41;2,57;6,29;224,79;3,22;5,28;17,08;Опис: Монументальне, красиве дерево до 30 м заввишки і 2 м в діаметрі стовбура, з низькоопущенною яйцевидною кроною. Листки на довгому міцному черешку, складаються з 5-7 темно-зелених листочків, довжиною до 20 см та шириною 10 см. Квітки до 2 см в діаметрі, білі, з рожевою плямою, в пірамідальних китицях довжиною 20-30 см. Квітує після облиствіння в кінці весни – на початку літа. Плоди – м’ясисті кульовидні коробочки, діаметром до 6 см, з 1-2 овальними насінинами. Дозрівають і опадають на початку осені. Зимостійкий. Природний ареал – гірські ліси Балканського півострова. Останніми роками гіркокаштан звичайний масово уражується шкідником – мінуючою міллю, що призводить до передчасного побуріння і опадання листя. Це надає насадженням гіркокаштана непривабливого вигляду і змушує в деяких випадках взагалі відмовлятися від використання цього виду в декоративних насадженнях або заміняти його на більш стійкі до шкідників сорти, щоправда, не завжди успішно   ;2638;2,57;Гірко каштан звичайний;місцевий;листяне;велике;50,383131
30,501516;50,383204;2012;https://lh6.googleusercontent.com/cWTKT9jaSuUJmhmWAgbE7-0fWOwfwTg6IWNQNXfaqp6ICqTbdg_tc3tXgxzkxywZ3b_XlbdFLR2kmxC4wgwSQvsGyTQH6KcJ3vpk5exfb05eq5PwB0lOEy5p0kRW4H3oNs_W   ;   Гірко каштан звичайний   ;4;0,77;0,38;13,72;0,67;0,32;1,04;Опис: Монументальне, красиве дерево до 30 м заввишки і 2 м в діаметрі стовбура, з низькоопущенною яйцевидною кроною. Листки на довгому міцному черешку, складаються з 5-7 темно-зелених листочків, довжиною до 20 см та шириною 10 см. Квітки до 2 см в діаметрі, білі, з рожевою плямою, в пірамідальних китицях довжиною 20-30 см. Квітує після облиствіння в кінці весни – на початку літа. Плоди – м’ясисті кульовидні коробочки, діаметром до 6 см, з 1-2 овальними насінинами. Дозрівають і опадають на початку осені. Зимостійкий. Природний ареал – гірські ліси Балканського півострова. Останніми роками гіркокаштан звичайний масово уражується шкідником – мінуючою міллю, що призводить до передчасного побуріння і опадання листя. Це надає насадженням гіркокаштана непривабливого вигляду і змушує в деяких випадках взагалі відмовлятися від використання цього виду в декоративних насадженнях або заміняти його на більш стійкі до шкідників сорти, щоправда, не завжди успішно   ;2639;0,77;Гірко каштан звичайний;місцевий;листяне;тонке;50,383134
30,501488;50,383201;2013;https://lh6.googleusercontent.com/B_O21KTeMhkvojFBM2_Sd-dE6zUvr1aeSwMBmUhe4rma4UnnRCjIiEx4ogeeUiHXZPGH3wpXwOzmgKLFM96YMzOOebFtewDPSi_zKF_oF6zgTJiJHJzaVII2NTwtMXRicW7Z   ;   Дуб звичайний   ;27;1,41;5,7;203,99;1,86;4,79;15,5;Опис: Дерево до 40 м висотою, зі стовбуром викривленим в молодості, потім при рості в насадженні прямим, повнодеревним, добре очищеним від сучків, і несучим невелику крону, а при рості на відкритому просторі – з низьким товстим штамбом. Нижні гілки відходять від стовбура під прямим кутом, верхні – під гострим і утворюють потужну орнаментальну шатроподібну крону. Завдяки мозаїчності листя крона мало прозора в горизонтальному напрямку і з великими просвітами у вертикальних площинах. Кора спочатку гладка, оливково-бура, потім червоно-бура, пізніше сріблясто-сіра, потім у віці близько 30 років тріщинувата і далі товста (близько 10 см) глибоко тріщинувата, буро-сіра. Стовбур до 1-1,5 м в діаметрі. Бруньки овальні або напівкулясті, конічні тупо-п’ятигранні, 5-7 мм довжиною, світлобурі. Природний ареал - Європа, крім крайньої Півночі і північного Сходу, Північний Кавказ.  ;2640;1,41;Дуб звичайний;місцевий;листяне;велике;50,383131
